Id,Label,timeset,d0,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,componentnumber,strongcompnum
Geriatric Psychiatry,Geriatric Psychiatry,,0,2,0,2,2,0,2,0,0,0,0,12,0,17583
White Fang (1973 Film),White Fang (1973 Film),,0,2,0,2,2,0,2,0,0,0,0,9,0,7808
A Christmas Carol (2009 Film),A Christmas Carol (2009 Film),,0,3,0,3,3,0,3,0,0,0,0,11,0,16039
Stern (Magazine),Stern (Magazine),,0,2,0,2,2,0,2,0,0,0,0,8,0,4690
Malcolm Mcdowell,Malcolm Mcdowell,,0,2,0,2,2,0,2,0,0,0,0,10,0,9991
Nair,Nair,,0,3,0,3,3,0,3,0,0,0,0,7,0,12118
Blanvalet,Blanvalet,,0,2,0,2,2,0,2,0,0,0,0,8,0,13433
Soviet Empire,Soviet Empire,,0,2,0,2,2,0,2,0,0,0,0,14,0,2410
Pankration,Pankration,,0,4,0,4,4,0,4,0,0,0,0,6,0,13612
Holocaust Victims,Holocaust Victims,,0,3,0,3,3,0,3,0,0,0,0,14,0,5587
Evocation,Evocation,,0,3,0,3,3,0,3,0,0,0,0,12,0,1713
Iso 10161,Iso 10161,,0,2,0,2,2,0,2,0,0,0,0,18,0,442
Graphic Novel,Graphic Novel,,0,11,0,11,11,0,11,0,0,0,0,4,0,12727
Photorealism,Photorealism,,0,2,0,2,2,0,2,0,0,0,0,13,0,19202
Ang Lee,Ang Lee,,0,2,0,2,2,0,2,0,0,0,0,2,0,11482
Teba Jacket,Teba Jacket,,0,2,0,2,2,0,2,0,0,0,0,0,0,14802
Ace Attorney Investigations: Miles Edgeworth,Ace Attorney Investigations: Miles Edgeworth,,0,3,0,3,3,0,3,0,0,0,0,15,0,16742
Chiang Kai-Shek,Chiang Kai-Shek,,0,3,0,3,3,0,3,0,0,0,0,16,0,5849
The Big Read,The Big Read,,0,5,0,5,5,0,5,0,0,0,0,5,0,4315
Economic Inequality,Economic Inequality,,0,2,0,2,2,0,2,0,0,0,0,12,0,17603
Mining In The United Kingdom,Mining In The United Kingdom,,0,6,0,6,6,0,6,0,0,0,0,16,0,3982
Liar'S Dice,Liar'S Dice,,0,4,0,4,4,0,4,0,0,0,0,10,0,16299
Alcohol Law,Alcohol Law,,0,3,0,3,3,0,3,0,0,0,0,12,0,4282
Ibogaine,Ibogaine,,0,4,0,4,4,0,4,0,0,0,0,12,0,10180
Culture Of Scotland,Culture Of Scotland,,0,7,0,7,7,0,7,0,0,0,0,16,0,4253
Indiana University Bloomington,Indiana University Bloomington,,0,3,0,3,3,0,3,0,0,0,0,8,0,6919
Cryptanalyst,Cryptanalyst,,0,4,45,49,4,45,49,5,0.234608,0.255844,5428.126003,14,0,20032
Dark Horse Entertainment,Dark Horse Entertainment,,0,2,0,2,2,0,2,0,0,0,0,1,0,19860
King Arthur,King Arthur,,0,2,0,2,2,0,2,0,0,0,0,16,0,7526
Richard Milner (Historian),Richard Milner (Historian),,0,2,0,2,2,0,2,0,0,0,0,3,0,18620
Medical Diagnosis,Medical Diagnosis,,0,2,0,2,2,0,2,0,0,0,0,12,0,9810
Anna Freud,Anna Freud,,0,2,0,2,2,0,2,0,0,0,0,16,0,18128
Nobel Prize In Literature,Nobel Prize In Literature,,0,2,0,2,2,0,2,0,0,0,0,8,0,6892
Entryway,Entryway,,0,2,0,2,2,0,2,0,0,0,0,17,0,17034
Portsmouth,Portsmouth,,0,9,0,9,9,0,9,0,0,0,0,3,0,6451
Extreme Cinema,Extreme Cinema,,0,2,0,2,2,0,2,0,0,0,0,6,0,14299
South Georgia And The South Sandwich Islands,South Georgia And The South Sandwich Islands,,0,3,0,3,3,0,3,0,0,0,0,16,0,3776
Dr. John Watson,Dr. John Watson,,0,20,0,20,20,0,20,0,0,0,0,9,0,16188
Economy Of Atlanta,Economy Of Atlanta,,0,2,0,2,2,0,2,0,0,0,0,1,0,1795
Carcassonne (Board Game),Carcassonne (Board Game),,0,4,0,4,4,0,4,0,0,0,0,10,0,16323
Anti-Submarine Warfare,Anti-Submarine Warfare,,0,2,0,2,2,0,2,0,0,0,0,14,0,6061
Galahad At Blandings,Galahad At Blandings,,0,2,0,2,2,0,2,0,0,0,0,13,0,17217
The Castle Of Cagliostro,The Castle Of Cagliostro,,0,7,0,7,7,0,7,0,0,0,0,1,0,7744
Scarlett Johansson,Scarlett Johansson,,0,3,0,3,3,0,3,0,0,0,0,8,0,10726
Submission Wrestling,Submission Wrestling,,0,4,0,4,4,0,4,0,0,0,0,6,0,13566
Prime Minister Of Serbia,Prime Minister Of Serbia,,0,2,0,2,2,0,2,0,0,0,0,16,0,3843
Silent Comedy,Silent Comedy,,0,2,0,2,2,0,2,0,0,0,0,6,0,8492
Slavery In The United States,Slavery In The United States,,0,4,0,4,4,0,4,0,0,0,0,7,0,12089
Fishing Industry In England,Fishing Industry In England,,0,6,0,6,6,0,6,0,0,0,0,16,0,4120
Tom Hiddleston,Tom Hiddleston,,0,2,0,2,2,0,2,0,0,0,0,2,0,10707
Man From U.N.C.L.E.,Man From U.N.C.L.E.,,0,2,0,2,2,0,2,0,0,0,0,10,0,16239
Institutional Seats Of The European Union,Institutional Seats Of The European Union,,0,2,0,2,2,0,2,0,0,0,0,18,0,6553
Hyoscyamus Niger,Hyoscyamus Niger,,0,3,0,3,3,0,3,0,0,0,0,12,0,10182
Ian Holm,Ian Holm,,0,3,0,3,3,0,3,0,0,0,0,5,0,11192
Death Of Edgar Allan Poe,Death Of Edgar Allan Poe,,0,2,0,2,2,0,2,0,0,0,0,7,0,19602
Spring-Heeled Jack,Spring-Heeled Jack,,0,8,0,8,8,0,8,0,0,0,0,10,0,799
Richard Attenborough,Richard Attenborough,,0,2,0,2,2,0,2,0,0,0,0,3,0,10748
John Kendrick Bangs,John Kendrick Bangs,,0,3,0,3,3,0,3,0,0,0,0,10,0,16114
Dan Simmons,Dan Simmons,,0,2,0,2,2,0,2,0,0,0,0,13,0,19006
Law Enforcement In Japan,Law Enforcement In Japan,,0,2,0,2,2,0,2,0,0,0,0,6,0,13692
Frederick Lonsdale,Frederick Lonsdale,,0,3,0,3,3,0,3,0,0,0,0,3,0,15195
Cloperastine,Cloperastine,,0,2,0,2,2,0,2,0,0,0,0,12,0,10288
John Dryden,John Dryden,,0,4,0,4,4,0,4,0,0,0,0,16,0,7532
Jean-Claude Lamy,Jean-Claude Lamy,,0,7,0,7,7,0,7,0,0,0,0,15,0,14103
Antoine-Augustin Préault,Antoine-Augustin Préault,,0,5,0,5,5,0,5,0,0,0,0,7,0,12253
Rero (Identifier),Rero (Identifier),,0,27,0,27,27,0,27,0,0,0,0,3,0,619
Manila Massacre,Manila Massacre,,0,3,0,3,3,0,3,0,0,0,0,14,0,5385
The Ladd Company,The Ladd Company,,0,2,0,2,2,0,2,0,0,0,0,1,0,1929
Gyles Brandreth,Gyles Brandreth,,0,3,0,3,3,0,3,0,0,0,0,10,0,16205
Funimation Entertainment,Funimation Entertainment,,0,2,0,2,2,0,2,0,0,0,0,1,0,14654
Avon (Publisher),Avon (Publisher),,0,2,0,2,2,0,2,0,0,0,0,8,0,4874
Smoking In Iceland,Smoking In Iceland,,0,2,0,2,2,0,2,0,0,0,0,12,0,7049
Tim Burton Productions,Tim Burton Productions,,0,2,0,2,2,0,2,0,0,0,0,1,0,1911
Cognac,Cognac,,0,2,0,2,2,0,2,0,0,0,0,12,0,18513
Der Spiegel,Der Spiegel,,0,3,0,3,3,0,3,0,0,0,0,8,0,19180
Kevin Spacey,Kevin Spacey,,0,3,0,3,3,0,3,0,0,0,0,2,0,10808
Gene Kelly,Gene Kelly,,0,4,0,4,4,0,4,0,0,0,0,2,0,14570
Charles Osborne (Music Writer),Charles Osborne (Music Writer),,0,2,0,2,2,0,2,0,0,0,0,2,0,17268
Charles H. M. Kerr,Charles H. M. Kerr,,0,3,0,3,3,0,3,0,0,0,0,3,0,18227
Gynaeceum,Gynaeceum,,0,2,0,2,2,0,2,0,0,0,0,17,0,17018
Jus Soli,Jus Soli,,0,3,0,3,3,0,3,0,0,0,0,7,0,12130
James Earl Jones,James Earl Jones,,0,6,0,6,6,0,6,0,0,0,0,2,0,2238
Drug,Drug,,0,2,0,2,2,0,2,0,0,0,0,12,0,4245
The O2 Arena,The O2 Arena,,0,3,0,3,3,0,3,0,0,0,0,16,0,8819
New College Of Florida,New College Of Florida,,0,2,0,2,2,0,2,0,0,0,0,8,0,6894
Radio Academy,Radio Academy,,0,3,0,3,3,0,3,0,0,0,0,8,0,1124
Tbilisi,Tbilisi,,0,2,0,2,2,0,2,0,0,0,0,18,0,6391
Battle Of Changsha (1941),Battle Of Changsha (1941),,0,3,0,3,3,0,3,0,0,0,0,14,0,5990
Freeform (Tv Channel),Freeform (Tv Channel),,0,2,0,2,2,0,2,0,0,0,0,1,0,18447
"Lock, Stock And Two Smoking Barrels","Lock, Stock And Two Smoking Barrels",,0,3,0,3,3,0,3,0,0,0,0,9,0,16403
Bataireacht,Bataireacht,,0,4,0,4,4,0,4,0,0,0,0,6,0,6724
Jeff Daniels,Jeff Daniels,,0,2,0,2,2,0,2,0,0,0,0,2,0,10814
Joseph Priestley,Joseph Priestley,,0,2,0,2,2,0,2,0,0,0,0,12,0,9050
Conspiracy Fiction,Conspiracy Fiction,,0,2,0,2,2,0,2,0,0,0,0,6,0,14350
Taiwanese Society Of Child And Adolescent Psychiatry,Taiwanese Society Of Child And Adolescent Psychiatry,,0,2,0,2,2,0,2,0,0,0,0,12,0,17462
Black Death,Black Death,,0,2,0,2,2,0,2,0,0,0,0,18,0,3136
Fan Art,Fan Art,,0,3,0,3,3,0,3,0,0,0,0,1,0,14297
Lexical (Semiotics),Lexical (Semiotics),,0,2,0,2,2,0,2,0,0,0,0,7,0,3354
Affif Ben Badra,Affif Ben Badra,,0,2,0,2,2,0,2,0,0,0,0,9,0,16429
Skeleton Coast (Film),Skeleton Coast (Film),,0,2,0,2,2,0,2,0,0,0,0,9,0,7826
Philippe Pétain,Philippe Pétain,,0,2,0,2,2,0,2,0,0,0,0,16,0,17734
Emilia Clarke,Emilia Clarke,,0,3,0,3,3,0,3,0,0,0,0,8,0,11215
Governance Of The United Kingdom,Governance Of The United Kingdom,,0,6,0,6,6,0,6,0,0,0,0,16,0,4094
Marcus Didius Falco,Marcus Didius Falco,,0,2,0,2,2,0,2,0,0,0,0,6,0,9653
The Satanic Rites Of Dracula,The Satanic Rites Of Dracula,,0,2,0,2,2,0,2,0,0,0,0,18,0,4504
The Three Musketeers (1935 Film),The Three Musketeers (1935 Film),,0,2,0,2,2,0,2,0,0,0,0,11,0,701
Tinker Bell And The Great Fairy Rescue,Tinker Bell And The Great Fairy Rescue,,0,3,0,3,3,0,3,0,0,0,0,11,0,589
Geology Of Great Britain,Geology Of Great Britain,,0,6,0,6,6,0,6,0,0,0,0,16,0,4104
A Tale Of Two Cities (1935 Film),A Tale Of Two Cities (1935 Film),,0,3,0,3,3,0,3,0,0,0,0,11,0,14690
Harold Macmillan,Harold Macmillan,,0,3,0,3,3,0,3,0,0,0,0,8,0,4083
Jerry Zucker,Jerry Zucker,,0,2,0,2,2,0,2,0,0,0,0,1,0,2227
Dionysian Imitatio,Dionysian Imitatio,,0,2,0,2,2,0,2,0,0,0,0,13,0,7573
David Jason,David Jason,,0,2,0,2,2,0,2,0,0,0,0,2,0,11232
Adult Swim,Adult Swim,,0,2,0,2,2,0,2,0,0,0,0,1,0,14459
Philips,Philips,,0,2,0,2,2,0,2,0,0,0,0,14,0,9118
Roth/Kirschenbaum Films,Roth/Kirschenbaum Films,,0,2,0,2,2,0,2,0,0,0,0,1,0,2022
U-50488,U-50488,,0,2,0,2,2,0,2,0,0,0,0,12,0,3671
Curzon Line,Curzon Line,,0,2,0,2,2,0,2,0,0,0,0,14,0,5802
Thomas Gainsborough,Thomas Gainsborough,,0,3,0,3,3,0,3,0,0,0,0,16,0,7152
Backless Dress,Backless Dress,,0,2,0,2,2,0,2,0,0,0,0,0,0,15103
Cass Gilbert,Cass Gilbert,,0,2,0,2,2,0,2,0,0,0,0,8,0,6935
Secretary Of State For Foreign And Commonwealth Affairs,Secretary Of State For Foreign And Commonwealth Affairs,,0,2,0,2,2,0,2,0,0,0,0,13,0,18455
Lupin The 3Rd (Film),Lupin The 3Rd (Film),,0,2,0,2,2,0,2,0,0,0,0,1,0,8311
Thong,Thong,,0,2,0,2,2,0,2,0,0,0,0,0,0,14800
Homburg Hat,Homburg Hat,,0,2,0,2,2,0,2,0,0,0,0,0,0,14960
Turkey,Turkey,,0,15,0,15,15,0,15,0,0,0,0,12,0,1295
Absent In The Spring,Absent In The Spring,,0,2,0,2,2,0,2,0,0,0,0,5,0,18916
Common Law,Common Law,,0,3,0,3,3,0,3,0,0,0,0,12,0,13174
A Treatise On The Binomial Theorem,A Treatise On The Binomial Theorem,,0,62,54,116,62,54,116,3,0.351889,0.360566,1522.174382,3,0,20032
The White Horse Inn (1926 Film),The White Horse Inn (1926 Film),,0,2,0,2,2,0,2,0,0,0,0,9,0,4527
Toyota,Toyota,,0,2,0,2,2,0,2,0,0,0,0,16,0,11668
The Longing Of Sherlock Holmes,The Longing Of Sherlock Holmes,,0,129,143,272,129,143,272,3,0.36168,0.374815,516.674373,9,0,20032
Marco Polo (Miniseries),Marco Polo (Miniseries),,0,2,0,2,2,0,2,0,0,0,0,1,0,16555
B. F. Skinner,B. F. Skinner,,0,3,0,3,3,0,3,0,0,0,0,12,0,17649
Timeline Of Psychology,Timeline Of Psychology,,0,3,0,3,3,0,3,0,0,0,0,12,0,2574
Firestarter (Novel),Firestarter (Novel),,0,2,0,2,2,0,2,0,0,0,0,13,0,19123
Franco-Soviet Pact,Franco-Soviet Pact,,0,2,0,2,2,0,2,0,0,0,0,14,0,5691
The Adventures Of Sherlock Holmes (Radio),The Adventures Of Sherlock Holmes (Radio),,0,4,0,4,4,0,4,0,0,0,0,3,0,13111
Geology Of London,Geology Of London,,0,3,22,25,3,22,25,1,1,1,4572.788794,16,0,17837
Astrid Lindgren,Astrid Lindgren,,0,2,0,2,2,0,2,0,0,0,0,1,0,14632
Lenore (Poem),Lenore (Poem),,0,2,0,2,2,0,2,0,0,0,0,7,0,19584
Tolterodine,Tolterodine,,0,2,0,2,2,0,2,0,0,0,0,12,0,10033
Agent Pendergast,Agent Pendergast,,0,4,0,4,4,0,4,0,0,0,0,3,0,15314
Iso 5776,Iso 5776,,0,2,0,2,2,0,2,0,0,0,0,18,0,315
From A Buick 8,From A Buick 8,,0,2,0,2,2,0,2,0,0,0,0,13,0,19120
C++,C++,,0,3,0,3,3,0,3,0,0,0,0,12,0,553
Caledonian Sleeper,Caledonian Sleeper,,0,2,0,2,2,0,2,0,0,0,0,0,0,6686
Watford Tube Station,Watford Tube Station,,0,2,0,2,2,0,2,0,0,0,0,16,0,17309
Guidelines For The Definition Of Managed Objects,Guidelines For The Definition Of Managed Objects,,0,2,0,2,2,0,2,0,0,0,0,18,0,527
Arvo Animation,Arvo Animation,,0,2,0,2,2,0,2,0,0,0,0,6,0,14425
The Paper Menagerie,The Paper Menagerie,,0,3,0,3,3,0,3,0,0,0,0,13,0,4722
Spanish Language,Spanish Language,,0,6,0,6,6,0,6,0,0,0,0,13,0,43
Operation Queen,Operation Queen,,0,2,0,2,2,0,2,0,0,0,0,14,0,5246
Christopher Cazenove,Christopher Cazenove,,0,2,0,2,2,0,2,0,0,0,0,11,0,15396
Stranger Things,Stranger Things,,0,2,0,2,2,0,2,0,0,0,0,15,0,8324
Pirate Radio In The United Kingdom,Pirate Radio In The United Kingdom,,0,3,0,3,3,0,3,0,0,0,0,8,0,1144
Red Fox,Red Fox,,0,2,0,2,2,0,2,0,0,0,0,12,0,12502
Maxicode,Maxicode,,0,2,0,2,2,0,2,0,0,0,0,18,0,236
Iso-8859-8-I,Iso-8859-8-I,,0,2,0,2,2,0,2,0,0,0,0,18,0,519
Batak,Batak,,0,3,15,18,3,15,18,5,0.21019,0.215324,2186.017596,10,0,20032
Sant'Anna Di Stazzema Massacre,Sant'Anna Di Stazzema Massacre,,0,2,0,2,2,0,2,0,0,0,0,14,0,5113
Glastonbury Festival,Glastonbury Festival,,0,2,0,2,2,0,2,0,0,0,0,7,0,12196
Coffee,Coffee,,0,3,0,3,3,0,3,0,0,0,0,12,0,10282
Orient Express,Orient Express,,0,4,0,4,4,0,4,0,0,0,0,2,0,15867
Bloomsbury,Bloomsbury,,0,4,0,4,4,0,4,0,0,0,0,3,0,12040
Sommersby,Sommersby,,0,6,0,6,6,0,6,0,0,0,0,10,0,9974
Poncho,Poncho,,0,2,0,2,2,0,2,0,0,0,0,0,0,14870
Casino Royale (2006 Film),Casino Royale (2006 Film),,0,2,0,2,2,0,2,0,0,0,0,4,0,12933
Alphonse Bertillon,Alphonse Bertillon,,0,3,0,3,3,0,3,0,0,0,0,12,0,17797
Batman: Noël,Batman: Noël,,0,2,0,2,2,0,2,0,0,0,0,11,0,16019
Act Of Parliament,Act Of Parliament,,0,2,0,2,2,0,2,0,0,0,0,16,0,17991
Northern Ireland Act 1998,Northern Ireland Act 1998,,0,2,0,2,2,0,2,0,0,0,0,16,0,3950
Realclearpolitics,Realclearpolitics,,0,2,0,2,2,0,2,0,0,0,0,8,0,1118
Status Of Gibraltar,Status Of Gibraltar,,0,2,0,2,2,0,2,0,0,0,0,16,0,3769
Inspector De Luca (Tv Series),Inspector De Luca (Tv Series),,0,2,0,2,2,0,2,0,0,0,0,1,0,16582
Tron Kirk,Tron Kirk,,0,2,0,2,2,0,2,0,0,0,0,18,0,6156
Bryan Coleman,Bryan Coleman,,0,3,0,3,3,0,3,0,0,0,0,3,0,18230
Chloë Grace Moretz,Chloë Grace Moretz,,0,2,0,2,2,0,2,0,0,0,0,2,0,10843
Three Blind Mice (Radio Play And Short Story),Three Blind Mice (Radio Play And Short Story),,0,2,0,2,2,0,2,0,0,0,0,5,0,2285
Churchill War Rooms,Churchill War Rooms,,0,5,0,5,5,0,5,0,0,0,0,16,0,8997
3-Meo-Pce,3-Meo-Pce,,0,2,0,2,2,0,2,0,0,0,0,12,0,10424
Peter Sasdy,Peter Sasdy,,0,2,0,2,2,0,2,0,0,0,0,9,0,18197
The Clicking Of Cuthbert,The Clicking Of Cuthbert,,0,2,0,2,2,0,2,0,0,0,0,13,0,17134
Supernatural,Supernatural,,0,4,0,4,4,0,4,0,0,0,0,6,0,12281
Destination Films,Destination Films,,0,2,0,2,2,0,2,0,0,0,0,1,0,19855
Clinch Fighting,Clinch Fighting,,0,4,0,4,4,0,4,0,0,0,0,6,0,13777
Postmodernist Film,Postmodernist Film,,0,2,0,2,2,0,2,0,0,0,0,6,0,8555
Hz-2,Hz-2,,0,2,0,2,2,0,2,0,0,0,0,12,0,10362
Leonardo (2021 Tv Series),Leonardo (2021 Tv Series),,0,2,0,2,2,0,2,0,0,0,0,1,0,16562
Edinburgh Park Railway Station,Edinburgh Park Railway Station,,0,2,0,2,2,0,2,0,0,0,0,18,0,6601
Xuzhou,Xuzhou,,0,2,0,2,2,0,2,0,0,0,0,14,0,819
Order Of Saint John (Chartered 1888),Order Of Saint John (Chartered 1888),,0,3,0,3,3,0,3,0,0,0,0,16,0,11036
Condé Nast,Condé Nast,,0,5,0,5,5,0,5,0,0,0,0,1,0,1742
Detective Conan: Magician Of The Silver Sky,Detective Conan: Magician Of The Silver Sky,,0,3,0,3,3,0,3,0,0,0,0,1,0,14020
"Thank You, Jeeves!","Thank You, Jeeves!",,0,2,0,2,2,0,2,0,0,0,0,13,0,17139
Blackfriars Bridge,Blackfriars Bridge,,0,3,0,3,3,0,3,0,0,0,0,16,0,9015
40 George Square,40 George Square,,0,2,0,2,2,0,2,0,0,0,0,18,0,18570
Guadalcanal Campaign,Guadalcanal Campaign,,0,3,0,3,3,0,3,0,0,0,0,14,0,5615
John Thaw,John Thaw,,0,2,0,2,2,0,2,0,0,0,0,2,0,11173
Gosho Aoyama,Gosho Aoyama,,0,2,0,2,2,0,2,0,0,0,0,6,0,13987
Merchant Navy Medal For Meritorious Service,Merchant Navy Medal For Meritorious Service,,0,2,0,2,2,0,2,0,0,0,0,16,0,11043
The Eyes Of The Dragon,The Eyes Of The Dragon,,0,2,0,2,2,0,2,0,0,0,0,13,0,4637
Thermometer,Thermometer,,0,3,0,3,3,0,3,0,0,0,0,10,0,11670
Hobby,Hobby,,0,2,0,2,2,0,2,0,0,0,0,12,0,9755
Electronic Sell-Through,Electronic Sell-Through,,0,2,0,2,2,0,2,0,0,0,0,13,0,13225
Martin Luther King Jr.,Martin Luther King Jr.,,0,3,0,3,3,0,3,0,0,0,0,8,0,4845
Jane Stanford,Jane Stanford,,0,2,0,2,2,0,2,0,0,0,0,3,0,18678
Rina Zelyonaya,Rina Zelyonaya,,0,7,0,7,7,0,7,0,0,0,0,9,0,16252
Saussurea,Saussurea,,0,3,0,3,3,0,3,0,0,0,0,12,0,3695
Ernest Hemingway,Ernest Hemingway,,0,3,0,3,3,0,3,0,0,0,0,14,0,9147
Cyril J. Mockridge,Cyril J. Mockridge,,0,2,0,2,2,0,2,0,0,0,0,9,0,18496
Excretion,Excretion,,0,2,0,2,2,0,2,0,0,0,0,12,0,10211
Manor House,Manor House,,0,2,0,2,2,0,2,0,0,0,0,16,0,19747
The Iron Stair (1933 Film),The Iron Stair (1933 Film),,0,3,0,3,3,0,3,0,0,0,0,9,0,19643
Alice In Wonderland,Alice In Wonderland,,0,2,0,2,2,0,2,0,0,0,0,13,0,7621
Derbyshire,Derbyshire,,0,4,0,4,4,0,4,0,0,0,0,3,0,18462
Queen Bee (Sociology),Queen Bee (Sociology),,0,2,0,2,2,0,2,0,0,0,0,6,0,8538
Outline Of Martial Arts,Outline Of Martial Arts,,0,4,0,4,4,0,4,0,0,0,0,6,0,13615
Chafurin,Chafurin,,0,2,0,2,2,0,2,0,0,0,0,15,0,14037
De Vier Mullers,De Vier Mullers,,0,2,0,2,2,0,2,0,0,0,0,9,0,15380
John Wemmick,John Wemmick,,0,2,0,2,2,0,2,0,0,0,0,11,0,15758
Iso 10487,Iso 10487,,0,2,0,2,2,0,2,0,0,0,0,18,0,435
American Ninja 3: Blood Hunt,American Ninja 3: Blood Hunt,,0,2,0,2,2,0,2,0,0,0,0,9,0,16185
The Newly Discovered Casebook Of Sherlock Holmes,The Newly Discovered Casebook Of Sherlock Holmes,,0,34,40,74,34,40,74,3,0.347864,0.354861,1612.34429,3,0,20032
Bunny Manders,Bunny Manders,,0,7,0,7,7,0,7,0,0,0,0,15,0,12970
Third Cinema,Third Cinema,,0,2,0,2,2,0,2,0,0,0,0,6,0,8424
Fenfluramine,Fenfluramine,,0,2,0,2,2,0,2,0,0,0,0,12,0,10209
St James'S,St James'S,,0,2,0,2,2,0,2,0,0,0,0,16,0,8839
The National Archives (United Kingdom),The National Archives (United Kingdom),,0,13,0,13,13,0,13,0,0,0,0,16,0,1297
Friedrich Schlegel,Friedrich Schlegel,,0,5,0,5,5,0,5,0,0,0,0,7,0,9541
Iso 1000,Iso 1000,,0,2,0,2,2,0,2,0,0,0,0,18,0,447
Bowl (Smoking),Bowl (Smoking),,0,2,0,2,2,0,2,0,0,0,0,12,0,16923
Lord Of The Manor,Lord Of The Manor,,0,3,0,3,3,0,3,0,0,0,0,16,0,19196
Christopher Plummer,Christopher Plummer,,0,7,0,7,7,0,7,0,0,0,0,9,0,11246
Arsène Lupin (Disambiguation),Arsène Lupin (Disambiguation),,0,7,0,7,7,0,7,0,0,0,0,15,0,14660
Alien (Film),Alien (Film),,0,2,0,2,2,0,2,0,0,0,0,12,0,3278
Innsbruck,Innsbruck,,0,2,0,2,2,0,2,0,0,0,0,18,0,6554
"Edward Grey, 1St Viscount Grey Of Fallodon","Edward Grey, 1St Viscount Grey Of Fallodon",,0,2,0,2,2,0,2,0,0,0,0,16,0,4198
Wikispecies,Wikispecies,,0,2,0,2,2,0,2,0,0,0,0,12,0,10326
Asmo 449,Asmo 449,,0,2,0,2,2,0,2,0,0,0,0,18,0,568
Some Words With A Mummy,Some Words With A Mummy,,0,3,0,3,3,0,3,0,0,0,0,7,0,3482
Combat Sport,Combat Sport,,0,5,0,5,5,0,5,0,0,0,0,6,0,9565
Extortion,Extortion,,0,2,0,2,2,0,2,0,0,0,0,10,0,18461
Doctor Watson,Doctor Watson,,0,66,0,66,66,0,66,0,0,0,0,9,0,13212
Bonding (Tv Series),Bonding (Tv Series),,0,2,0,2,2,0,2,0,0,0,0,15,0,18182
Daily Newspaper,Daily Newspaper,,0,2,0,2,2,0,2,0,0,0,0,8,0,18068
Red Baron (Tv Series),Red Baron (Tv Series),,0,3,0,3,3,0,3,0,0,0,0,1,0,8249
Una Stubbs,Una Stubbs,,0,2,0,2,2,0,2,0,0,0,0,3,0,9873
Heroes For Hope,Heroes For Hope,,0,2,0,2,2,0,2,0,0,0,0,13,0,19107
David Suchet,David Suchet,,0,5,0,5,5,0,5,0,0,0,0,5,0,12899
Crime Film,Crime Film,,0,10,0,10,10,0,10,0,0,0,0,9,0,12891
Moscow Armistice,Moscow Armistice,,0,2,0,2,2,0,2,0,0,0,0,14,0,5331
Lewis Gilbert (Actor),Lewis Gilbert (Actor),,0,3,0,3,3,0,3,0,0,0,0,10,0,16195
Riquewihr,Riquewihr,,0,2,0,2,2,0,2,0,0,0,0,4,0,12662
Wingnut Films,Wingnut Films,,0,2,0,2,2,0,2,0,0,0,0,1,0,1838
Robert Hare (Chemist),Robert Hare (Chemist),,0,2,0,2,2,0,2,0,0,0,0,3,0,18617
The Three Must-Get-Theres,The Three Must-Get-Theres,,0,2,0,2,2,0,2,0,0,0,0,11,0,678
Arthur Davis (Animator),Arthur Davis (Animator),,0,2,0,2,2,0,2,0,0,0,0,2,0,14635
Whoopi Goldberg,Whoopi Goldberg,,0,3,0,3,3,0,3,0,0,0,0,2,0,10700
Social Guidance Film,Social Guidance Film,,0,2,0,2,2,0,2,0,0,0,0,6,0,8483
Boater,Boater,,0,2,0,2,2,0,2,0,0,0,0,0,0,15084
Italian Social Republic,Italian Social Republic,,0,3,0,3,3,0,3,0,0,0,0,14,0,5516
Leukemia,Leukemia,,0,3,0,3,3,0,3,0,0,0,0,18,0,13387
Don Ysidro,Don Ysidro,,0,2,0,2,2,0,2,0,0,0,0,13,0,19000
London Opinion,London Opinion,,0,2,0,2,2,0,2,0,0,0,0,3,0,13469
Sky Campus,Sky Campus,,0,3,0,3,3,0,3,0,0,0,0,8,0,1084
Nadim Sawalha,Nadim Sawalha,,0,2,0,2,2,0,2,0,0,0,0,11,0,15957
Mirtazapine,Mirtazapine,,0,2,0,2,2,0,2,0,0,0,0,12,0,10345
Swordsmanship,Swordsmanship,,0,5,0,5,5,0,5,0,0,0,0,6,0,9571
Edward Clodd,Edward Clodd,,0,2,0,2,2,0,2,0,0,0,0,3,0,18738
Rex Stout,Rex Stout,,0,7,0,7,7,0,7,0,0,0,0,3,0,9932
Alan Moore,Alan Moore,,0,23,0,23,23,0,23,0,0,0,0,15,0,9700
Buddy'S Lost World,Buddy'S Lost World,,0,4,0,4,4,0,4,0,0,0,0,3,0,18779
The Night That Panicked America,The Night That Panicked America,,0,6,0,6,6,0,6,0,0,0,0,10,0,4602
Petrozavodsk,Petrozavodsk,,0,2,0,2,2,0,2,0,0,0,0,18,0,6456
Afi Catalog Of Feature Films,Afi Catalog Of Feature Films,,0,20,0,20,20,0,20,0,0,0,0,9,0,8113
A Very Good Production,A Very Good Production,,0,2,0,2,2,0,2,0,0,0,0,1,0,19954
Agatha And The Truth Of Murder,Agatha And The Truth Of Murder,,0,4,0,4,4,0,4,0,0,0,0,3,0,18809
